human_gene	human_ncbi_gene_id	human_ensembl_gene_id	hgnc_id	mouse_gene	mouse_ncbi_gene_id	mgi_marker_id	source
OCA2	4948	ENSG00000104044	HGNC:8101	Oca2	18431	MGI:97454	MGI_HOM_ProteinCoding
OCEL1	79629	ENSG00000099330	HGNC:26221	Ocel1	77090	MGI:1924340	MGI_HOM_ProteinCoding
OCIAD1	54940	ENSG00000109180	HGNC:16074	Ociad1	68095	MGI:1915345	MGI_HOM_ProteinCoding
OCIAD2	132299	ENSG00000145247	HGNC:28685	Ociad2	433904	MGI:1916377	MGI_HOM_ProteinCoding
OCLN	100506658	ENSG00000197822	HGNC:8104	Ocln	18260	MGI:106183	MGI_HOM_ProteinCoding
OCRL	4952	ENSG00000122126	HGNC:8108	Ocrl	320634	MGI:109589	MGI_HOM_ProteinCoding
OCSTAMP	128506	ENSG00000149635	HGNC:16116	Ocstamp	74614	MGI:1921864	MGI_HOM_ProteinCoding
ODAD1	93233	ENSG00000105479	HGNC:26560	Odad1	211535	MGI:2446120	MGI_HOM_ProteinCoding
ODAD2	55130	ENSG00000169126	HGNC:25583	Odad2	74934	MGI:1922184	MGI_HOM_ProteinCoding
ODAD3	115948	ENSG00000198003	HGNC:28303	Odad3	77609	MGI:1924859	MGI_HOM_ProteinCoding
ODAD4	83538	ENSG00000204815	HGNC:25280	Odad4	74407	MGI:1921657	MGI_HOM_ProteinCoding
ODAM	54959	ENSG00000109205	HGNC:26043	Odam	69592	MGI:1916842	MGI_HOM_ProteinCoding
ODAPH	152816	ENSG00000174792	HGNC:26300	Odaph	381651	MGI:2685891	MGI_HOM_ProteinCoding
ODC1	4953	ENSG00000115758	HGNC:8109	Odc1	18263	MGI:97402	MGI_HOM_ProteinCoding
ODF1	4956	ENSG00000155087	HGNC:8113	Odf1	18285	MGI:97424	MGI_HOM_ProteinCoding
ODF2	4957	ENSG00000136811	HGNC:8114	Odf2	18286	MGI:1098824	MGI_HOM_ProteinCoding
ODF2L	57489	ENSG00000122417	HGNC:29225	Odf2l	52184	MGI:1098600	MGI_HOM_ProteinCoding
ODF4	146852	ENSG00000184650	HGNC:19056	Odf4	252868	MGI:2182079	MGI_HOM_ProteinCoding
ODR4	54953	ENSG00000157181	HGNC:24299	Odr4	226499	MGI:2385108	MGI_HOM_ProteinCoding
OFCC1	266553	ENSG00000181355	HGNC:21017	Ofcc1	218165	MGI:2658851	MGI_HOM_ProteinCoding
OFD1	8481	ENSG00000046651	HGNC:2567	Ofd1	237222	MGI:1350328	MGI_HOM_ProteinCoding
OGA	10724	ENSG00000198408	HGNC:7056	Oga	76055	MGI:1932139	MGI_HOM_ProteinCoding
OGDH	4967	ENSG00000105953	HGNC:8124	Ogdh	18293	MGI:1098267	MGI_HOM_ProteinCoding
OGDHL	55753	ENSG00000197444	HGNC:25590	Ogdhl	239017	MGI:3616088	MGI_HOM_ProteinCoding
OGFOD1	55239	ENSG00000087263	HGNC:25585	Ogfod1	270086	MGI:2442978	MGI_HOM_ProteinCoding
OGFOD2	79676	ENSG00000111325	HGNC:25823	Ogfod2	66627	MGI:1913877	MGI_HOM_ProteinCoding
OGFOD3	79701	ENSG00000181396	HGNC:26174	Ogfod3	66179	MGI:1913429	MGI_HOM_ProteinCoding
OGFR	11054	ENSG00000060491	HGNC:15768	Ogfr	72075	MGI:1919325	MGI_HOM_ProteinCoding
OGFRL1	79627	ENSG00000119900	HGNC:21378	Ogfrl1	70155	MGI:1917405	MGI_HOM_ProteinCoding
OGG1	4968	ENSG00000114026	HGNC:8125	Ogg1	18294	MGI:1097693	MGI_HOM_ProteinCoding
OGN	4969	ENSG00000106809	HGNC:8126	Ogn	18295	MGI:109278	MGI_HOM_ProteinCoding
OGT	8473	ENSG00000147162	HGNC:8127	Ogt	108155	MGI:1339639	MGI_HOM_ProteinCoding
OIP5	11339	ENSG00000104147	HGNC:20300	Oip5	70645	MGI:1917895	MGI_HOM_ProteinCoding
OIT3	170392	ENSG00000138315	HGNC:29953	Oit3	18302	MGI:1201782	MGI_HOM_ProteinCoding
OLA1	29789	ENSG00000138430	HGNC:28833	Ola1	67059	MGI:1914309	MGI_HOM_ProteinCoding
OLAH	55301	ENSG00000152463	HGNC:25625	Olah	99035	MGI:2139018	MGI_HOM_ProteinCoding
OLFM1	10439	ENSG00000130558	HGNC:17187	Olfm1	56177	MGI:1860437	MGI_HOM_ProteinCoding
OLFM2	93145	ENSG00000105088	HGNC:17189	Olfm2	244723	MGI:3045350	MGI_HOM_ProteinCoding
OLFM3	118427	ENSG00000118733	HGNC:17990	Olfm3	229759	MGI:2387329	MGI_HOM_ProteinCoding
OLFM4	10562	ENSG00000102837	HGNC:17190	Olfm4	380924	MGI:2685142	MGI_HOM_ProteinCoding
OLFM5P	101927763	ENSG00000224295	HGNC:51927	Olfm5	244180	MGI:2443346	MGI_HOM_ProteinCoding
OLFML1	283298	ENSG00000183801	HGNC:24473	Olfml1	244198	MGI:2679264	MGI_HOM_ProteinCoding
OLFML2A	169611	ENSG00000185585	HGNC:27270	Olfml2a	241327	MGI:2444741	MGI_HOM_ProteinCoding
OLFML2B	25903	ENSG00000162745	HGNC:24558	Olfml2b	320078	MGI:2443310	MGI_HOM_ProteinCoding
OLFML3	56944	ENSG00000116774	HGNC:24956	Olfml3	99543	MGI:1914877	MGI_HOM_ProteinCoding
OLIG1	116448	ENSG00000184221	HGNC:16983	Olig1	50914	MGI:1355334	MGI_HOM_ProteinCoding
OLIG2	10215	ENSG00000205927	HGNC:9398	Olig2	50913	MGI:1355331	MGI_HOM_ProteinCoding
OLIG3	167826	ENSG00000177468	HGNC:18003	Olig3	94222	MGI:2149955	MGI_HOM_ProteinCoding
OLR1	4973	ENSG00000173391	HGNC:8133	Olr1	108078	MGI:1261434	MGI_HOM_ProteinCoding
OMA1	115209	ENSG00000162600	HGNC:29661	Oma1	67013	MGI:1914263	MGI_HOM_ProteinCoding
OMD	4958	ENSG00000127083	HGNC:8134	Omd	27047	MGI:1350918	MGI_HOM_ProteinCoding
OMG	4974	ENSG00000126861	HGNC:8135	Omg	18377	MGI:106586	MGI_HOM_ProteinCoding
OMP	4975	ENSG00000254550	HGNC:8136	Omp	18378	MGI:97436	MGI_HOM_ProteinCoding
ONECUT1	3175	ENSG00000169856	HGNC:8138	Onecut1	15379	MGI:1196423	MGI_HOM_ProteinCoding
ONECUT2	9480	ENSG00000119547	HGNC:8139	Onecut2	225631	MGI:1891408	MGI_HOM_ProteinCoding
ONECUT3	390874	ENSG00000205922	HGNC:13399	Onecut3	246086	MGI:1891409	MGI_HOM_ProteinCoding
OOEP	441161	ENSG00000203907	HGNC:21382	Ooep	67968	MGI:1915218	MGI_HOM_ProteinCoding
OOSP1	255649	ENSG00000284873	HGNC:49233	Oosp1	170834	MGI:2149290	MGI_HOM_ProteinCoding
OOSP2	219990	ENSG00000149507	HGNC:26699	Oosp2	225922	MGI:2684945	MGI_HOM_ProteinCoding
OPA1	4976	ENSG00000198836	HGNC:8140	Opa1	74143	MGI:1921393	MGI_HOM_ProteinCoding
OPA3	80207	ENSG00000125741	HGNC:8142	Opa3	403187	MGI:2686271	MGI_HOM_ProteinCoding
OPALIN	93377	ENSG00000197430	HGNC:20707	Opalin	226115	MGI:2657025	MGI_HOM_ProteinCoding
OPCML	4978	ENSG00000183715	HGNC:8143	Opcml	330908	MGI:97397	MGI_HOM_ProteinCoding
OPHN1	4983	ENSG00000079482	HGNC:8148	Ophn1	94190	MGI:2151070	MGI_HOM_ProteinCoding
OPLAH	26873	ENSG00000178814	HGNC:8149	Oplah	75475	MGI:1922725	MGI_HOM_ProteinCoding
OPN1SW	611	ENSG00000128617	HGNC:1012	Opn1sw	12057	MGI:99438	MGI_HOM_ProteinCoding
OPN3	23596	ENSG00000054277	HGNC:14007	Opn3	13603	MGI:1338022	MGI_HOM_ProteinCoding
OPN4	94233	ENSG00000122375	HGNC:14449	Opn4	30044	MGI:1353425	MGI_HOM_ProteinCoding
OPN5	221391	ENSG00000124818	HGNC:19992	Opn5	353344	MGI:2662912	MGI_HOM_ProteinCoding
OPRD1	4985	ENSG00000116329	HGNC:8153	Oprd1	18386	MGI:97438	MGI_HOM_ProteinCoding
OPRK1	4986	ENSG00000082556	HGNC:8154	Oprk1	18387	MGI:97439	MGI_HOM_ProteinCoding
OPRL1	4987	ENSG00000125510	HGNC:8155	Oprl1	18389	MGI:97440	MGI_HOM_ProteinCoding
OPRM1	4988	ENSG00000112038	HGNC:8156	Oprm1	18390	MGI:97441	MGI_HOM_ProteinCoding
OPTC	26254	ENSG00000188770	HGNC:8158	Optc	269120	MGI:2151113	MGI_HOM_ProteinCoding
OPTN	10133	ENSG00000123240	HGNC:17142	Optn	71648	MGI:1918898	MGI_HOM_ProteinCoding
OR10A4	283297	ENSG00000170782	HGNC:15130	Or10a4	18314	MGI:109148	MGI_HOM_ProteinCoding
OR10AC1	392133	ENSG00000176510	HGNC:14758	Or10ac1	546896	MGI:3030289	MGI_HOM_ProteinCoding
OR10T2	128360	ENSG00000186306	HGNC:14816	Or10b1	258224	MGI:3031192	MGI_HOM_ProteinCoding
OR10C1	442194	ENSG00000206474	HGNC:8165	Or10c1	258506	MGI:2177478	MGI_HOM_ProteinCoding
OR10D3	26497	ENSG00000197309	HGNC:8168	Or10d3	258327	MGI:3030792	MGI_HOM_ProteinCoding
OR10G6	79490	ENSG00000198674	HGNC:14836	Or10g6	258283	MGI:3030815	MGI_HOM_ProteinCoding
OR10J1	26476	ENSG00000196184	HGNC:8175	Or10j2	258645	MGI:3030252	MGI_HOM_ProteinCoding
OR10J5	127385	ENSG00000184155	HGNC:14993	Or10j5	18313	MGI:106648	MGI_HOM_ProteinCoding
OR10K2	391107	ENSG00000180708	HGNC:14826	Or10k2	258267	MGI:3030204	MGI_HOM_ProteinCoding
OR10P1	121130	ENSG00000175398	HGNC:15378	Or10p1	258933	MGI:3030630	MGI_HOM_ProteinCoding
OR10S1	219873	ENSG00000196248	HGNC:14807	Or10s1	258853	MGI:3030816	MGI_HOM_ProteinCoding
OR10V1	390201	ENSG00000172289	HGNC:15136	Or10v1	258405	MGI:3031254	MGI_HOM_ProteinCoding
OR10Z1	128368	ENSG00000198967	HGNC:14996	Or10z1	258710	MGI:3030253	MGI_HOM_ProteinCoding
OR11A1	26531	ENSG00000204694	HGNC:8176	Or11a4	258507	MGI:2177479	MGI_HOM_ProteinCoding
OR11H6	122748	ENSG00000176219	HGNC:15349	Or11h6	258296	MGI:3030579	MGI_HOM_ProteinCoding
OR11L1	391189	ENSG00000197591	HGNC:14998	Or11l3	258373	MGI:3030157	MGI_HOM_ProteinCoding
OR12D3	81797	ENSG00000112462	HGNC:13963	Or12d17	258832	MGI:2177492	MGI_HOM_ProteinCoding
OR13A1	79290	ENSG00000256574	HGNC:14772	Or13a1	258914	MGI:3030045	MGI_HOM_ProteinCoding
OR13C8	138802	ENSG00000186943	HGNC:15103	Or13c25	258836	MGI:3030106	MGI_HOM_ProteinCoding
OR13C3	138803	ENSG00000204246	HGNC:14704	Or13c3	258821	MGI:3030107	MGI_HOM_ProteinCoding
OR13D1	286365	ENSG00000179055	HGNC:14695	Or13d1	258600	MGI:3030104	MGI_HOM_ProteinCoding
OR13F1	138805	ENSG00000186881	HGNC:14723	Or13f5	258857	MGI:3030109	MGI_HOM_ProteinCoding
OR13G1	441933	ENSG00000197437	HGNC:14999	Or13g1	258196	MGI:3030143	MGI_HOM_ProteinCoding
OR13J1	392309	ENSG00000168828	HGNC:15108	Or13j1	56015	MGI:1860080	MGI_HOM_ProteinCoding
OR14J1	442191	ENSG00000204695	HGNC:13971	Or14j1	258287	MGI:2177508	MGI_HOM_ProteinCoding
OR1C1	26188	ENSG00000221888	HGNC:8182	Or1ad6	258912	MGI:3031212	MGI_HOM_ProteinCoding
OR1B1	347169	ENSG00000280094	HGNC:8181	Or1b1	259053	MGI:3030196	MGI_HOM_ProteinCoding
OR1F12P	442179	ENSG00000220721	HGNC:13964	Or1f12	258280	MGI:3031200	MGI_HOM_ProteinCoding
OR1I1	126370	ENSG00000094661	HGNC:8207	Or1i2	257883	MGI:3031191	MGI_HOM_ProteinCoding
OR1J1	347168	ENSG00000136834	HGNC:8208	Or1j1	18328	MGI:102697	MGI_HOM_ProteinCoding
OR1L8	138881	ENSG00000171496	HGNC:15110	Or1l8	258618	MGI:3030189	MGI_HOM_ProteinCoding
OR1M1	125963	ENSG00000170929	HGNC:8220	Or1m1	18322	MGI:109311	MGI_HOM_ProteinCoding
OR1N2	138882	ENSG00000171501	HGNC:15111	Or1n2	258941	MGI:3030188	MGI_HOM_ProteinCoding
OR1Q1	158131	ENSG00000165202	HGNC:8223	Or1q1	258616	MGI:3030191	MGI_HOM_ProteinCoding
OR1R1	9596	ENSG00000180042	HGNC:8226	Or1r1	258705	MGI:3030232	MGI_HOM_ProteinCoding
OR2A12	346525	ENSG00000221858	HGNC:15082	Or2a12	258292	MGI:3030280	MGI_HOM_ProteinCoding
OR2A25	392138	ENSG00000221933	HGNC:19562	Or2a25	258990	MGI:3030281	MGI_HOM_ProteinCoding
OR2A5	393046	ENSG00000221836	HGNC:8232	Or2a5	258270	MGI:3030282	MGI_HOM_ProteinCoding
OR2A2	442361	ENSG00000221989	HGNC:8230	Or2a52	258293	MGI:3030271	MGI_HOM_ProteinCoding
OR2AT4	341152	ENSG00000171561	HGNC:19620	Or2at4	259066	MGI:3030354	MGI_HOM_ProteinCoding
OR2B11	127623	ENSG00000177535	HGNC:31249	Or2b11	257962	MGI:3030056	MGI_HOM_ProteinCoding
OR2B6	26212	ENSG00000124657	HGNC:8241	Or2b6	218066	MGI:104715	MGI_HOM_ProteinCoding
OR2C1	4993	ENSG00000168158	HGNC:8242	Or2c1	18312	MGI:106182	MGI_HOM_ProteinCoding
OR2I1	442197	ENSG00000237988	HGNC:8258	Or2i1	258219	MGI:2177477	MGI_HOM_ProteinCoding
OR2K2	26248	ENSG00000171133	HGNC:8264	Or2k2	258922	MGI:3030101	MGI_HOM_ProteinCoding
OR2T1	26696	ENSG00000175143	HGNC:8277	Or2t1	18330	MGI:109304	MGI_HOM_ProteinCoding
OR2T6	254879	ENSG00000198104	HGNC:15018	Or2t6	258387	MGI:3030554	MGI_HOM_ProteinCoding
OR2V1	26693	ENSG00000185372	HGNC:8280	Or2v1	18356	MGI:1333785	MGI_HOM_ProteinCoding
OR2V2	285659	ENSG00000182613	HGNC:15341	Or2v2	258334	MGI:3031230	MGI_HOM_ProteinCoding
OR2W6P	81406	ENSG00000168126	HGNC:15072	Or2w6	258534	MGI:3031195	MGI_HOM_ProteinCoding
OR3A4P	390756	ENSG00000180068	HGNC:15510	Or3a4	259006	MGI:3030233	MGI_HOM_ProteinCoding
OR4A15	81328	ENSG00000181958	HGNC:15152	Or4a15	258975	MGI:3031068	MGI_HOM_ProteinCoding
OR4C3	256144	ENSG00000176547	HGNC:14697	Or4c3	258206	MGI:3031098	MGI_HOM_ProteinCoding
OR4C5	79346	ENSG00000176540	HGNC:14702	Or4c35	258983	MGI:3031094	MGI_HOM_ProteinCoding
OR4D1	26689	ENSG00000141194	HGNC:8293	Or4d1	258407	MGI:3030298	MGI_HOM_ProteinCoding
OR4D11	219986	ENSG00000176200	HGNC:15174	Or4d11	258675	MGI:3031257	MGI_HOM_ProteinCoding
OR4D5	219875	ENSG00000171014	HGNC:14852	Or4d5	258601	MGI:3030818	MGI_HOM_ProteinCoding
OR4D6	219983	ENSG00000166884	HGNC:15175	Or4d6	258673	MGI:3031262	MGI_HOM_ProteinCoding
OR4E2	26686	ENSG00000221977	HGNC:8297	Or4e2	57271	MGI:3031343	MGI_HOM_ProteinCoding
OR4F15	390649	ENSG00000182854	HGNC:15078	Or4f15	258439	MGI:3031143	MGI_HOM_ProteinCoding
OR4F6	390648	ENSG00000184140	HGNC:15372	Or4f6	258441	MGI:3031144	MGI_HOM_ProteinCoding
OR4K1	79544	ENSG00000155249	HGNC:14726	Or4k1	258039	MGI:3030562	MGI_HOM_ProteinCoding
OR4K2	390431	ENSG00000165762	HGNC:14728	Or4k2	258486	MGI:3030564	MGI_HOM_ProteinCoding
OR4K5	79317	ENSG00000176281	HGNC:14745	Or4k5	258275	MGI:3030563	MGI_HOM_ProteinCoding
OR4N5	390437	ENSG00000184394	HGNC:15358	Or4n5	258487	MGI:3030556	MGI_HOM_ProteinCoding
OR4K3	283617	ENSG00000176290	HGNC:14731	Or4p21	258167	MGI:3031370	MGI_HOM_ProteinCoding
OR4P4	81300	ENSG00000181927	HGNC:15180	Or4p4	257937	MGI:3031026	MGI_HOM_ProteinCoding
OR4Q3	441669	ENSG00000182652	HGNC:15426	Or4q3	257909	MGI:3030569	MGI_HOM_ProteinCoding
OR51A7	119687	ENSG00000176895	HGNC:15188	Or51a7	258248	MGI:3030410	MGI_HOM_ProteinCoding
OR51B2	79345	ENSG00000279012	HGNC:14703	Or51b17	18366	MGI:1341900	MGI_HOM_ProteinCoding
OR51B4	79339	ENSG00000183251	HGNC:14708	Or51b4	18367	MGI:1341906	MGI_HOM_ProteinCoding
OR51D1	390038	ENSG00000197428	HGNC:15193	Or51d1	258358	MGI:3030391	MGI_HOM_ProteinCoding
OR51E1	143503	ENSG00000180785	HGNC:15194	Or51e1	259097	MGI:3030392	MGI_HOM_ProteinCoding
OR51E2	81285	ENSG00000167332	HGNC:15195	Or51e2	170639	MGI:2157548	MGI_HOM_ProteinCoding
OR51F2	119694	ENSG00000176925	HGNC:15197	Or51f2	259095	MGI:3030402	MGI_HOM_ProteinCoding
OR51G1	79324	ENSG00000278870	HGNC:14738	Or51g1	259119	MGI:3030412	MGI_HOM_ProteinCoding
OR51G2	81282	ENSG00000176893	HGNC:15198	Or51g2	259113	MGI:3030411	MGI_HOM_ProteinCoding
OR51I1	390063	ENSG00000167359	HGNC:15200	Or51i1	258819	MGI:3030474	MGI_HOM_ProteinCoding
OR51I2	390064	ENSG00000187918	HGNC:15201	Or51i2	259075	MGI:3030475	MGI_HOM_ProteinCoding
OR51M1	390059	ENSG00000184698	HGNC:14847	Or51m1	258961	MGI:3030465	MGI_HOM_ProteinCoding
OR51S1	119692	ENSG00000176922	HGNC:15204	Or51s1	259089	MGI:3030405	MGI_HOM_ProteinCoding
OR51T1	401665	ENSG00000176900	HGNC:15205	Or51t4	258357	MGI:3030408	MGI_HOM_ProteinCoding
OR52B2	255725	ENSG00000255307	HGNC:15207	Or52b2	259063	MGI:3030525	MGI_HOM_ProteinCoding
OR52D1	390066	ENSG00000181609	HGNC:15212	Or52d1	259058	MGI:3030480	MGI_HOM_ProteinCoding
OR52E4	390081	ENSG00000180974	HGNC:15213	Or52e4	258355	MGI:3030511	MGI_HOM_ProteinCoding
OR52E5	390082	ENSG00000277932	HGNC:15214	Or52e5	258753	MGI:3030512	MGI_HOM_ProteinCoding
OR52H1	390067	ENSG00000181616	HGNC:15218	Or52h1	258746	MGI:3030482	MGI_HOM_ProteinCoding
OR52J3	119679	ENSG00000205495	HGNC:14799	Or52j3	404317	MGI:3030426	MGI_HOM_ProteinCoding
OR52M1	119772	ENSG00000197790	HGNC:15225	Or52m1	258322	MGI:3030388	MGI_HOM_ProteinCoding
OR52N5	390075	ENSG00000181009	HGNC:15231	Or52n5	259045	MGI:3030503	MGI_HOM_ProteinCoding
OR52P1	81248	ENSG00000181109	HGNC:15232	Or52p1	259078	MGI:3030490	MGI_HOM_ProteinCoding
OR52W1	120787	ENSG00000175485	HGNC:15239	Or52w1	258352	MGI:3030526	MGI_HOM_ProteinCoding
OR52Z1	283110	ENSG00000176748	HGNC:19596	Or52z1	18368	MGI:1341911	MGI_HOM_ProteinCoding
OR56A4	120793	ENSG00000183389	HGNC:14791	Or56a4	244187	MGI:3030518	MGI_HOM_ProteinCoding
OR56A5	390084	ENSG00000188691	HGNC:14792	Or56a5	259047	MGI:3030517	MGI_HOM_ProteinCoding
OR5A1	219982	ENSG00000172320	HGNC:8319	Or5a1	258677	MGI:2153205	MGI_HOM_ProteinCoding
OR5A2	219981	ENSG00000172324	HGNC:15249	Or5a21	258116	MGI:3031272	MGI_HOM_ProteinCoding
OR5AP2	338675	ENSG00000172464	HGNC:15258	Or5ap2	258573	MGI:3030854	MGI_HOM_ProteinCoding
OR5AR1	219493	ENSG00000172459	HGNC:15260	Or5ar1	259017	MGI:3030853	MGI_HOM_ProteinCoding
OR5AS1	219447	ENSG00000181785	HGNC:15261	Or5as1	258586	MGI:3030945	MGI_HOM_ProteinCoding
OR5AU1	390445	ENSG00000169327	HGNC:15362	Or5au1	258420	MGI:3030055	MGI_HOM_ProteinCoding
OR5B21	219968	ENSG00000198283	HGNC:19616	Or5b21	258697	MGI:3031278	MGI_HOM_ProteinCoding
OR5B2	390190	ENSG00000172365	HGNC:8323	Or5b99	258700	MGI:3031285	MGI_HOM_ProteinCoding
OR5C1	392391	ENSG00000148215	HGNC:8331	Or5c1	258371	MGI:3030202	MGI_HOM_ProteinCoding
OR5D16	390144	ENSG00000205029	HGNC:15283	Or5d16	258636	MGI:3030989	MGI_HOM_ProteinCoding
OR5I1	10798	ENSG00000167825	HGNC:8347	Or5i1	258640	MGI:1313139	MGI_HOM_ProteinCoding
OR5J2	282775	ENSG00000174957	HGNC:19612	Or5j3	259012	MGI:3030886	MGI_HOM_ProteinCoding
OR5M8	219484	ENSG00000181371	HGNC:14846	Or5m8	257916	MGI:3030865	MGI_HOM_ProteinCoding
OR5T3	390154	ENSG00000172489	HGNC:15297	Or5t5	258363	MGI:3030927	MGI_HOM_ProteinCoding
OR6A2	8590	ENSG00000184933	HGNC:15301	Or6a2	18317	MGI:97432	MGI_HOM_ProteinCoding
OR6Q1	219952	ENSG00000279051	HGNC:15302	Or6ae1	258954	MGI:3030356	MGI_HOM_ProteinCoding
OR6B1	135946	ENSG00000221813	HGNC:8354	Or6b1	259067	MGI:3030283	MGI_HOM_ProteinCoding
OR6C65	403282	ENSG00000205328	HGNC:31295	Or6c65	258930	MGI:3030642	MGI_HOM_ProteinCoding
OR6C68	403284	ENSG00000205327	HGNC:31297	Or6c68	258281	MGI:3030614	MGI_HOM_ProteinCoding
OR6C74	254783	ENSG00000197706	HGNC:31303	Or6c74	258772	MGI:3030655	MGI_HOM_ProteinCoding
OR6C75	390323	ENSG00000187857	HGNC:31304	Or6c75	258935	MGI:3030624	MGI_HOM_ProteinCoding
OR6F1	343169	ENSG00000169214	HGNC:15027	Or6f1	258614	MGI:3030142	MGI_HOM_ProteinCoding
OR6K2	81448	ENSG00000196171	HGNC:15029	Or6k2	258302	MGI:3030254	MGI_HOM_ProteinCoding
OR6K3	391114	ENSG00000203757	HGNC:15030	Or6k4	258716	MGI:3030258	MGI_HOM_ProteinCoding
OR6K6	128371	ENSG00000180433	HGNC:15033	Or6k6	404222	MGI:3030065	MGI_HOM_ProteinCoding
OR6N1	128372	ENSG00000197403	HGNC:15034	Or6n1	258717	MGI:3030263	MGI_HOM_ProteinCoding
OR6N2	81442	ENSG00000188340	HGNC:15035	Or6n2	258713	MGI:3030264	MGI_HOM_ProteinCoding
OR6P1	128366	ENSG00000186440	HGNC:15036	Or6p1	258756	MGI:3030248	MGI_HOM_ProteinCoding
OR6S1	341799	ENSG00000181803	HGNC:15363	Or6s1	404319	MGI:3030584	MGI_HOM_ProteinCoding
OR6X1	390260	ENSG00000221931	HGNC:14737	Or6x1	258608	MGI:3030820	MGI_HOM_ProteinCoding
OR6Y1	391112	ENSG00000197532	HGNC:14823	Or6y1	546747	MGI:3030054	MGI_HOM_ProteinCoding
OR8B4	283162	ENSG00000280090	HGNC:8473	Or8b4	258794	MGI:3030712	MGI_HOM_ProteinCoding
OR8B8	26493	ENSG00000197125	HGNC:8477	Or8b8	258310	MGI:2177528	MGI_HOM_ProteinCoding
OR8D4	338662	ENSG00000181518	HGNC:14840	Or8d4	258854	MGI:3030819	MGI_HOM_ProteinCoding
OR8I2	120586	ENSG00000172154	HGNC:15310	Or8i2	258763	MGI:3030938	MGI_HOM_ProteinCoding
OR8K1	390157	ENSG00000150261	HGNC:14831	Or8k1	258575	MGI:3030880	MGI_HOM_ProteinCoding
OR8U8	504189	ENSG00000262315	HGNC:27538	Or8u8	18352	MGI:1333748	MGI_HOM_ProteinCoding
OR9A2	135924	ENSG00000179468	HGNC:15093	Or9a2	258569	MGI:3030293	MGI_HOM_ProteinCoding
OR9A4	130075	ENSG00000258083	HGNC:15095	Or9a4	258381	MGI:3030294	MGI_HOM_ProteinCoding
OR9A1P	26495	ENSG00000237621	HGNC:8486	Or9a7	258380	MGI:3030295	MGI_HOM_ProteinCoding
OR9Q1	219956	ENSG00000186509	HGNC:14724	Or9q1	258097	MGI:3031334	MGI_HOM_ProteinCoding
OR9Q2	219957	ENSG00000186513	HGNC:15328	Or9q2	258736	MGI:3031331	MGI_HOM_ProteinCoding
ORAI1	84876	ENSG00000276045	HGNC:25896	Orai1	109305	MGI:1925542	MGI_HOM_ProteinCoding
ORAI2	80228	ENSG00000160991	HGNC:21667	Orai2	269717	MGI:2443195	MGI_HOM_ProteinCoding
ORAI3	93129	ENSG00000175938	HGNC:28185	Orai3	269999	MGI:3039586	MGI_HOM_ProteinCoding
ORC1	4998	ENSG00000085840	HGNC:8487	Orc1	18392	MGI:1328337	MGI_HOM_ProteinCoding
ORC2	4999	ENSG00000115942	HGNC:8488	Orc2	18393	MGI:1328306	MGI_HOM_ProteinCoding
ORC3	23595	ENSG00000135336	HGNC:8489	Orc3	50793	MGI:1354944	MGI_HOM_ProteinCoding
ORC4	5000	ENSG00000115947	HGNC:8490	Orc4	26428	MGI:1347043	MGI_HOM_ProteinCoding
ORC5	5001	ENSG00000164815	HGNC:8491	Orc5	26429	MGI:1347044	MGI_HOM_ProteinCoding
ORC6	23594	ENSG00000091651	HGNC:17151	Orc6	56452	MGI:1929285	MGI_HOM_ProteinCoding
ORMDL1	94101	ENSG00000128699	HGNC:16036	Ormdl1	227102	MGI:2181669	MGI_HOM_ProteinCoding
ORMDL2	29095	ENSG00000123353	HGNC:16037	Ormdl2	66844	MGI:1914094	MGI_HOM_ProteinCoding
ORMDL3	94103	ENSG00000172057	HGNC:16038	Ormdl3	66612	MGI:1913862	MGI_HOM_ProteinCoding
OS9	10956	ENSG00000135506	HGNC:16994	Os9	216440	MGI:1924301	MGI_HOM_ProteinCoding
OSBP	5007	ENSG00000110048	HGNC:8503	Osbp	76303	MGI:97447	MGI_HOM_ProteinCoding
OSBP2	23762	ENSG00000184792	HGNC:8504	Osbp2	74309	MGI:1921559	MGI_HOM_ProteinCoding
OSBPL10	114884	ENSG00000144645	HGNC:16395	Osbpl10	74486	MGI:1921736	MGI_HOM_ProteinCoding
OSBPL11	114885	ENSG00000144909	HGNC:16397	Osbpl11	106326	MGI:2146553	MGI_HOM_ProteinCoding
OSBPL1A	114876	ENSG00000141447	HGNC:16398	Osbpl1a	64291	MGI:1927551	MGI_HOM_ProteinCoding
OSBPL2	9885	ENSG00000130703	HGNC:15761	Osbpl2	228983	MGI:2442832	MGI_HOM_ProteinCoding
OSBPL3	26031	ENSG00000070882	HGNC:16370	Osbpl3	71720	MGI:1918970	MGI_HOM_ProteinCoding
OSBPL5	114879	ENSG00000021762	HGNC:16392	Osbpl5	79196	MGI:1930265	MGI_HOM_ProteinCoding
OSBPL6	114880	ENSG00000079156	HGNC:16388	Osbpl6	99031	MGI:2139014	MGI_HOM_ProteinCoding
OSBPL7	114881	ENSG00000006025	HGNC:16387	Osbpl7	71240	MGI:1918490	MGI_HOM_ProteinCoding
OSBPL8	114882	ENSG00000091039	HGNC:16396	Osbpl8	237542	MGI:2443807	MGI_HOM_ProteinCoding
OSBPL9	114883	ENSG00000117859	HGNC:16386	Osbpl9	100273	MGI:1923784	MGI_HOM_ProteinCoding
